augustus_masked-NW_019168381.1-processed-gene-156.0-mRNA-1	3694.POPTR_0015s14520.1	1.2e-170	604.4		GO:0005575,GO:0005618,GO:0005623,GO:0005911,GO:0008150,GO:0009505,GO:0009506,GO:0009628,GO:0030054,GO:0030312,GO:0044464,GO:0050896,GO:0055044,GO:0071944,GO:0080167			virNOG[6]	0IEYC@euNOG,0Y43B@NOG,1BGXM@strNOG,1DSZ5@virNOG	NA|NA|NA	S	phosphate-induced protein 1 conserved region domain containing protein, expressed
augustus_masked-NW_019168381.1-processed-gene-156.7-mRNA-1	3694.POPTR_0015s14580.1	1.2e-309	1067.4		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0055035	K01410		virNOG[6]	1BHAU@strNOG,1DV70@virNOG,COG0339@NOG,KOG2090@euNOG	NA|NA|NA	O	mitochondrial intermediate
augustus_masked-NW_019168381.1-processed-gene-156.9-mRNA-1	3694.POPTR_0015s14600.1	1.7e-54	218.0			K09422		virNOG[6]	1BEE4@strNOG,1DSC0@virNOG,COG5147@NOG,KOG0048@euNOG	NA|NA|NA	K	myb domain protein
augustus_masked-NW_019168381.1-processed-gene-156.4-mRNA-1	29760.VIT_16s0022g01420.t01	2.5e-37	159.8		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006091,GO:0006461,GO:0008150,GO:0008152,GO:0009507,GO:0009534,GO:0009536,GO:0009579,GO:0009987,GO:0010207,GO:0015979,GO:0016020,GO:0016043,GO:0019684,GO:0022607,GO:0031976,GO:0031984,GO:0034357,GO:0034622,GO:0042651,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043623,GO:0043933,GO:0044085,GO:0044237,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0065003,GO:0070271,GO:0071822,GO:0071840			virNOG[6]	0IU1G@euNOG,0YS92@NOG,1C7P6@strNOG,1EMM2@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-157.0-mRNA-1	29760.VIT_15s0046g02200.t01	0.0	1421.4		GO:0000145,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0005911,GO:0005938,GO:0009506,GO:0016020,GO:0030054,GO:0032991,GO:0043234,GO:0044424,GO:0044444,GO:0044448,GO:0044464,GO:0055044,GO:0071944	K19984		virNOG[6]	0XSQQ@NOG,1BIDD@strNOG,1DWA7@virNOG,KOG3745@euNOG	NA|NA|NA	U	exocyst complex component
augustus_masked-NW_019168381.1-processed-gene-157.2-mRNA-1	29760.VIT_16s0022g01500.t01	2.6e-175	620.5			K00512		euNOG[57]	COG2124@NOG,KOG0156@euNOG	NA|NA|NA	Q	Cytochrome p450
augustus_masked-NW_019168381.1-processed-gene-157.3-mRNA-1	29760.VIT_16s0022g01500.t01	4.4e-32	142.9			K00512		euNOG[57]	COG2124@NOG,KOG0156@euNOG	NA|NA|NA	Q	Cytochrome p450
augustus_masked-NW_019168381.1-processed-gene-157.5-mRNA-1	29760.VIT_16s0022g01500.t01	3.3e-169	600.1			K00512		euNOG[57]	COG2124@NOG,KOG0156@euNOG	NA|NA|NA	Q	Cytochrome p450
augustus_masked-NW_019168381.1-processed-gene-158.0-mRNA-1	29760.VIT_16s0022g01500.t01	7.6e-175	619.0			K00512		euNOG[57]	COG2124@NOG,KOG0156@euNOG	NA|NA|NA	Q	Cytochrome p450
augustus_masked-NW_019168381.1-processed-gene-158.6-mRNA-1	29760.VIT_16s0022g01500.t01	7.2e-173	612.5			K00512		euNOG[57]	COG2124@NOG,KOG0156@euNOG	NA|NA|NA	Q	Cytochrome p450
augustus_masked-NW_019168381.1-processed-gene-158.4-mRNA-1	29760.VIT_16s0022g01500.t01	2.2e-174	617.5			K00512		euNOG[57]	COG2124@NOG,KOG0156@euNOG	NA|NA|NA	Q	Cytochrome p450
augustus_masked-NW_019168381.1-processed-gene-158.2-mRNA-1	29760.VIT_16s0022g01500.t01	5.5e-167	592.8			K00512		euNOG[57]	COG2124@NOG,KOG0156@euNOG	NA|NA|NA	Q	Cytochrome p450
augustus_masked-NW_019168381.1-processed-gene-158.7-mRNA-1	3694.POPTR_0015s14500.1	4.7e-92	342.8		GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464	K05019		virNOG[6]	11R94@NOG,1BPHF@strNOG,1E1BT@virNOG,KOG3238@euNOG	NA|NA|NA	P	nucleotide-sensitive chloride conductance regulator
augustus_masked-NW_019168381.1-processed-gene-158.1-mRNA-1	29760.VIT_16s0022g01500.t01	4.9e-31	139.4			K00512		euNOG[57]	COG2124@NOG,KOG0156@euNOG	NA|NA|NA	Q	Cytochrome p450
augustus_masked-NW_019168381.1-processed-gene-158.5-mRNA-1	29760.VIT_16s0022g01500.t01	8.4e-31	138.7			K00512		euNOG[57]	COG2124@NOG,KOG0156@euNOG	NA|NA|NA	Q	Cytochrome p450
augustus_masked-NW_019168381.1-processed-gene-159.0-mRNA-1	3694.POPTR_0012s14430.1	2e-311	1073.2					virNOG[6]	0IEMP@euNOG,11HDQ@NOG,1BGGV@strNOG,1DRNY@virNOG	NA|NA|NA	T	Leucine-rich repeat
augustus_masked-NW_019168381.1-processed-gene-159.6-mRNA-1	3694.POPTR_0012s14410.1	1.6e-86	324.3					virNOG[6]	0IWGK@euNOG,0YI2I@NOG,1BRI6@strNOG,1E3CM@virNOG	NA|NA|NA	S	Protein of unknown function (DUF1442)
augustus_masked-NW_019168381.1-processed-gene-160.2-mRNA-1	3847.GLYMA01G44160.1	4.3e-124	450.3		GO:0000412,GO:0000413,GO:0003674,GO:0003755,GO:0003824,GO:0005488,GO:0005515,GO:0005527,GO:0005528,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006323,GO:0006325,GO:0006333,GO:0006334,GO:0006464,GO:0006725,GO:0006807,GO:0006996,GO:0008144,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016043,GO:0016568,GO:0016569,GO:0016570,GO:0016853,GO:0016859,GO:0018193,GO:0018208,GO:0019538,GO:0022607,GO:0031497,GO:0031974,GO:0031981,GO:0034622,GO:0034641,GO:0034728,GO:0036211,GO:0042393,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044763,GO:0046483,GO:0051276,GO:0065003,GO:0065004,GO:0070013,GO:0071103,GO:0071704,GO:0071824,GO:0071840,GO:0090304,GO:0097159,GO:1901360,GO:1901363	K14826		virNOG[6]	1BMXB@strNOG,1DZRP@virNOG,COG0545@NOG,KOG0552@euNOG	NA|NA|NA	O	Peptidyl-prolyl cis-trans isomerase
augustus_masked-NW_019168381.1-processed-gene-160.3-mRNA-1	3847.GLYMA16G32960.1	1.6e-140	504.2		GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0004634,GO:0005488,GO:0005507,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005739,GO:0005740,GO:0005829,GO:0005886,GO:0005911,GO:0006950,GO:0006970,GO:0008150,GO:0008152,GO:0009266,GO:0009314,GO:0009409,GO:0009416,GO:0009506,GO:0009507,GO:0009536,GO:0009628,GO:0009651,GO:0009719,GO:0009725,GO:0009737,GO:0010033,GO:0010035,GO:0010038,GO:0016020,GO:0016829,GO:0016835,GO:0016836,GO:0030054,GO:0031967,GO:0031975,GO:0033993,GO:0042221,GO:0043167,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046686,GO:0046872,GO:0046914,GO:0048046,GO:0050896,GO:0055044,GO:0071944,GO:0097159,GO:0097305,GO:1901363,GO:1901700	K01689		virNOG[6]	1BIN9@strNOG,1DV3W@virNOG,COG0148@NOG,KOG2670@euNOG	NA|NA|NA	G	enolase (EC 4.2.1.11)
augustus_masked-NW_019168381.1-processed-gene-160.1-mRNA-1	3847.GLYMA16G32990.1	2.7e-145	520.0	HIR4	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0005794,GO:0005886,GO:0005911,GO:0009506,GO:0016020,GO:0030054,GO:0031090,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0055044,GO:0071944			virNOG[6]	1BNNP@strNOG,1DQQ7@virNOG,COG0330@NOG,KOG2620@euNOG	NA|NA|NA	O	hypersensitive-induced response protein
augustus_masked-NW_019168381.1-processed-gene-160.4-mRNA-1	4641.GSMUA_Achr2P12290_001	1e-72	280.4					virNOG[6]	0TXYQ@lilNOG,0XTJ5@NOG,1BQ4M@strNOG,1E1YI@virNOG,KOG0117@euNOG	NA|NA|NA	A	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
augustus_masked-NW_019168381.1-processed-gene-160.6-mRNA-1	29760.VIT_16s0022g01740.t01	0.0	1102.8					virNOG[6]	0IFC1@euNOG,10UCC@NOG,1BESS@strNOG,1DSQC@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-161.3-mRNA-1	29760.VIT_16s0022g01860.t01	0.0	2321.2		GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	K14401		virNOG[6]	1BF8E@strNOG,1DT6T@virNOG,COG5161@NOG,KOG1896@euNOG	NA|NA|NA	A	cleavage and polyadenylation specificity factor subunit
augustus_masked-NW_019168381.1-processed-gene-161.4-mRNA-1	3694.POPTR_0012s14310.1	1.2e-203	714.5					virNOG[6]	0IFHJ@euNOG,0YB4X@NOG,1BJ0D@strNOG,1DWXT@virNOG	NA|NA|NA	S	Domain of unknown function (DUF3475)
augustus_masked-NW_019168381.1-processed-gene-161.2-mRNA-1	29760.VIT_16s0022g01840.t01	1.5e-11	75.1		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009526,GO:0009532,GO:0009536,GO:0009570,GO:0009579,GO:0009941,GO:0031967,GO:0031975,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464			virNOG[6]	0IWDY@euNOG,1BRGN@strNOG,1E3B6@virNOG,COG0542@NOG	NA|NA|NA	O	clp protease-related protein At4g12060, chloroplastic-like
augustus_masked-NW_019168381.1-processed-gene-161.5-mRNA-1	3694.POPTR_0015s14350.1	4.9e-289	998.8		GO:0000226,GO:0000280,GO:0000910,GO:0000911,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005856,GO:0005874,GO:0005881,GO:0005938,GO:0006461,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0007610,GO:0007631,GO:0008017,GO:0008092,GO:0008150,GO:0009524,GO:0009574,GO:0009607,GO:0009624,GO:0009653,GO:0009987,GO:0015630,GO:0015631,GO:0016043,GO:0022402,GO:0022607,GO:0030863,GO:0030981,GO:0031109,GO:0032502,GO:0032991,GO:0034622,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043234,GO:0043623,GO:0043933,GO:0044002,GO:0044085,GO:0044111,GO:0044115,GO:0044403,GO:0044419,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044448,GO:0044464,GO:0044699,GO:0044763,GO:0046785,GO:0048285,GO:0048646,GO:0048856,GO:0050896,GO:0051258,GO:0051301,GO:0051701,GO:0051704,GO:0051707,GO:0051816,GO:0052093,GO:0052095,GO:0052096,GO:0055028,GO:0065003,GO:0070271,GO:0071822,GO:0071840,GO:0071944	K16732		virNOG[6]	0YZBK@NOG,1BJ10@strNOG,1DWYE@virNOG,KOG4302@euNOG	NA|NA|NA	Z	microtubule-associated protein
augustus_masked-NW_019168381.1-processed-gene-161.7-mRNA-1	3694.POPTR_0015s14330.1	1e-62	246.1	YLS7	GO:0007275,GO:0007568,GO:0008150,GO:0010150,GO:0010260,GO:0032501,GO:0032502,GO:0044699,GO:0044707,GO:0044767,GO:0048366,GO:0048367,GO:0048513,GO:0048731,GO:0048827,GO:0048856			virNOG[6]	0IENQ@euNOG,0XREJ@NOG,1BDDB@strNOG,1DRAM@virNOG	NA|NA|NA	S	Pfam:DUF231
augustus_masked-NW_019168381.1-processed-gene-161.1-mRNA-1	29760.VIT_16s0022g01810.t01	9e-101	372.5					virNOG[6]	0IVPM@euNOG,0YFD3@NOG,1BMJU@strNOG,1DZE3@virNOG	NA|NA|NA	S	Domain of unknown function (DUF296)
augustus_masked-NW_019168381.1-processed-gene-161.6-mRNA-1	29760.VIT_16s0022g01830.t01	2.4e-134	483.4	YLS7	GO:0007275,GO:0007568,GO:0008150,GO:0010150,GO:0010260,GO:0032501,GO:0032502,GO:0044699,GO:0044707,GO:0044767,GO:0048366,GO:0048367,GO:0048513,GO:0048731,GO:0048827,GO:0048856			virNOG[6]	0IENQ@euNOG,0XREJ@NOG,1BDDB@strNOG,1DRAM@virNOG	NA|NA|NA	S	Pfam:DUF231
augustus_masked-NW_019168381.1-processed-gene-162.2-mRNA-1	29760.VIT_02s0025g04960.t01	5e-56	224.2					virNOG[6]	0IFR2@euNOG,0YBRP@NOG,1BQ5G@strNOG,1E1ZI@virNOG	NA|NA|NA	S	Cell cycle regulated microtubule associated protein
augustus_masked-NW_019168381.1-processed-gene-162.3-mRNA-1	3694.POPTR_0012s14230.1	4.2e-33	146.0		GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0007275,GO:0007568,GO:0008150,GO:0008152,GO:0009507,GO:0009532,GO:0009536,GO:0009570,GO:0009987,GO:0010150,GO:0010260,GO:0032501,GO:0032502,GO:0042592,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044707,GO:0044767,GO:0048366,GO:0048367,GO:0048513,GO:0048731,GO:0048827,GO:0048856,GO:0048878,GO:0050801,GO:0051536,GO:0051537,GO:0051540,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0065007,GO:0065008,GO:0072593			virNOG[6]	122II@NOG,1BUER@strNOG,1E67W@virNOG,KOG3461@euNOG	NA|NA|NA	S	domain--containing protein
augustus_masked-NW_019168381.1-processed-gene-162.9-mRNA-1	29760.VIT_16s0022g02030.t01	0.0	1528.8		GO:0000003,GO:0003006,GO:0005575,GO:0007275,GO:0008150,GO:0008544,GO:0009553,GO:0009653,GO:0009791,GO:0009886,GO:0009888,GO:0009908,GO:0010016,GO:0010103,GO:0010374,GO:0016020,GO:0022414,GO:0032501,GO:0032502,GO:0035670,GO:0043588,GO:0044699,GO:0044707,GO:0044767,GO:0048229,GO:0048367,GO:0048437,GO:0048438,GO:0048440,GO:0048467,GO:0048481,GO:0048513,GO:0048569,GO:0048608,GO:0048731,GO:0048827,GO:0048856,GO:0061458			virNOG[6]	0IFET@euNOG,1BIDY@strNOG,1DWAQ@virNOG,COG0515@NOG,COG4886@NOG	NA|NA|NA	T	LRR receptor-like serine threonine-protein kinase
augustus_masked-NW_019168381.1-processed-gene-162.1-mRNA-1	29760.VIT_16s0022g02010.t01	6.4e-230	802.4	ACS12	GO:0003674,GO:0003824,GO:0004069,GO:0006082,GO:0006520,GO:0006807,GO:0008150,GO:0008152,GO:0008483,GO:0008793,GO:0009987,GO:0016740,GO:0016769,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0044710,GO:0071704,GO:1901564	K12734,K14270		virNOG[6]	1BFP8@strNOG,1DTM7@virNOG,COG0436@NOG,KOG0256@euNOG	NA|NA|NA	T	Aminotransferase
augustus_masked-NW_019168381.1-processed-gene-162.10-mRNA-1	29760.VIT_16s0022g02060.t01	2.8e-149	533.9	KEA1	GO:0005575,GO:0016020			virNOG[6]	1BFPN@strNOG,1DTMJ@virNOG,COG0475@NOG,KOG1650@euNOG	NA|NA|NA	P	) efflux antiporter
augustus_masked-NW_019168381.1-processed-gene-162.12-mRNA-1	29760.VIT_16s0022g02030.t01	1.5e-200	704.1		GO:0000003,GO:0003006,GO:0005575,GO:0007275,GO:0008150,GO:0008544,GO:0009553,GO:0009653,GO:0009791,GO:0009886,GO:0009888,GO:0009908,GO:0010016,GO:0010103,GO:0010374,GO:0016020,GO:0022414,GO:0032501,GO:0032502,GO:0035670,GO:0043588,GO:0044699,GO:0044707,GO:0044767,GO:0048229,GO:0048367,GO:0048437,GO:0048438,GO:0048440,GO:0048467,GO:0048481,GO:0048513,GO:0048569,GO:0048608,GO:0048731,GO:0048827,GO:0048856,GO:0061458			virNOG[6]	0IFET@euNOG,1BIDY@strNOG,1DWAQ@virNOG,COG0515@NOG,COG4886@NOG	NA|NA|NA	T	LRR receptor-like serine threonine-protein kinase
augustus_masked-NW_019168381.1-processed-gene-162.14-mRNA-1	29760.VIT_16s0022g02060.t01	6.7e-97	359.8	KEA1	GO:0005575,GO:0016020			virNOG[6]	1BFPN@strNOG,1DTMJ@virNOG,COG0475@NOG,KOG1650@euNOG	NA|NA|NA	P	) efflux antiporter
augustus_masked-NW_019168381.1-processed-gene-162.6-mRNA-1	4641.GSMUA_Achr3P02480_001	1.1e-53	215.7		GO:0005575,GO:0006885,GO:0008150,GO:0016020,GO:0042592,GO:0048878,GO:0050801,GO:0055067,GO:0055080,GO:0065007,GO:0065008			virNOG[6]	0TKWB@lilNOG,1BJ58@strNOG,1DWHB@virNOG,COG0475@NOG,KOG1650@euNOG	NA|NA|NA	P	Sodium/hydrogen exchanger family
augustus_masked-NW_019168381.1-processed-gene-162.7-mRNA-1	3694.POPTR_0007s03660.1	6.1e-64	249.6		GO:0000003,GO:0003006,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0006935,GO:0008150,GO:0009507,GO:0009526,GO:0009536,GO:0009605,GO:0009856,GO:0009941,GO:0009987,GO:0010183,GO:0012505,GO:0015672,GO:0016020,GO:0022414,GO:0030001,GO:0031090,GO:0031967,GO:0031969,GO:0031975,GO:0032501,GO:0032502,GO:0034220,GO:0040011,GO:0042170,GO:0042175,GO:0042221,GO:0042330,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044703,GO:0044706,GO:0044763,GO:0044765,GO:0048856,GO:0048868,GO:0050896,GO:0050918,GO:0051179,GO:0051234,GO:0051704,GO:0055085,GO:0071804,GO:0071805			virNOG[6]	1BZJP@strNOG,1EC95@virNOG,COG0475@NOG,KOG1650@euNOG	NA|NA|NA	P	Cation H exchanger
augustus_masked-NW_019168381.1-processed-gene-162.8-mRNA-1	29760.VIT_04s0044g01470.t01	4.2e-11	72.8		GO:0005575,GO:0006885,GO:0008150,GO:0016020,GO:0042592,GO:0048878,GO:0050801,GO:0055067,GO:0055080,GO:0065007,GO:0065008			virNOG[6]	1BJ58@strNOG,1DWHB@virNOG,COG0475@NOG,KOG1650@euNOG	NA|NA|NA	P	Cation H( ) antiporter
augustus_masked-NW_019168381.1-processed-gene-163.5-mRNA-1	3694.POPTR_0012s14190.1	4.4e-268	929.1		GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016070,GO:0017151,GO:0019899,GO:0031974,GO:0031981,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0070013,GO:0071704,GO:0090304,GO:1901360	K16911		virNOG[6]	1BFUE@strNOG,1DXVI@virNOG,COG0513@NOG,KOG0331@euNOG	NA|NA|NA	A	ATP-dependent RNA helicase
augustus_masked-NW_019168381.1-processed-gene-163.4-mRNA-1	29760.VIT_16s0022g02080.t01	8e-197	691.8		GO:0000271,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005975,GO:0005976,GO:0006073,GO:0008150,GO:0008152,GO:0008378,GO:0009058,GO:0009059,GO:0009250,GO:0009969,GO:0009987,GO:0010383,GO:0010410,GO:0010411,GO:0016051,GO:0016740,GO:0016757,GO:0016758,GO:0033692,GO:0034637,GO:0034645,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044036,GO:0044042,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044723,GO:0044763,GO:0071554,GO:0071704,GO:0071840,GO:1901576			virNOG[6]	0XTFH@NOG,1BCEY@strNOG,1DUIZ@virNOG,KOG1021@euNOG	NA|NA|NA	G, M, W	xyloglucan galactosyltransferase KATAMARI1
augustus_masked-NW_019168381.1-processed-gene-163.2-mRNA-1	29760.VIT_16s0022g02080.t01	5.8e-105	386.0		GO:0000271,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005975,GO:0005976,GO:0006073,GO:0008150,GO:0008152,GO:0008378,GO:0009058,GO:0009059,GO:0009250,GO:0009969,GO:0009987,GO:0010383,GO:0010410,GO:0010411,GO:0016051,GO:0016740,GO:0016757,GO:0016758,GO:0033692,GO:0034637,GO:0034645,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044036,GO:0044042,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044723,GO:0044763,GO:0071554,GO:0071704,GO:0071840,GO:1901576			virNOG[6]	0XTFH@NOG,1BCEY@strNOG,1DUIZ@virNOG,KOG1021@euNOG	NA|NA|NA	G, M, W	xyloglucan galactosyltransferase KATAMARI1
augustus_masked-NW_019168381.1-processed-gene-163.6-mRNA-1	3847.GLYMA09G27860.1	1.3e-44	184.5					virNOG[6]	1BBQH@strNOG,1DPP9@virNOG,COG0501@NOG,KOG2661@euNOG	NA|NA|NA	O	Peptidase family M48
augustus_masked-NW_019168381.1-processed-gene-163.1-mRNA-1	3694.POPTR_0012s14230.1	1.4e-33	147.5		GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0007275,GO:0007568,GO:0008150,GO:0008152,GO:0009507,GO:0009532,GO:0009536,GO:0009570,GO:0009987,GO:0010150,GO:0010260,GO:0032501,GO:0032502,GO:0042592,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044707,GO:0044767,GO:0048366,GO:0048367,GO:0048513,GO:0048731,GO:0048827,GO:0048856,GO:0048878,GO:0050801,GO:0051536,GO:0051537,GO:0051540,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0065007,GO:0065008,GO:0072593			virNOG[6]	122II@NOG,1BUER@strNOG,1E67W@virNOG,KOG3461@euNOG	NA|NA|NA	S	domain--containing protein
augustus_masked-NW_019168381.1-processed-gene-163.3-mRNA-1	3694.POPTR_0015s14150.1	5.7e-11	72.4		GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016070,GO:0017151,GO:0019899,GO:0031974,GO:0031981,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0070013,GO:0071704,GO:0090304,GO:1901360	K16911		virNOG[6]	1BFUE@strNOG,1DXVI@virNOG,COG0513@NOG,KOG0331@euNOG	NA|NA|NA	A	ATP-dependent RNA helicase
augustus_masked-NW_019168381.1-processed-gene-163.7-mRNA-1	29760.VIT_16s0022g02120.t01	4.9e-33	145.6					virNOG[6]	1BBQH@strNOG,1DPP9@virNOG,COG0501@NOG,KOG2661@euNOG	NA|NA|NA	O	Peptidase family M48
augustus_masked-NW_019168381.1-processed-gene-163.16-mRNA-1	3847.GLYMA03G39290.1	5.8e-29	133.3		GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464			virNOG[6]	0XP3K@NOG,1BE4N@strNOG,1DS2J@virNOG,KOG0266@euNOG	NA|NA|NA	S	Topless-related protein
augustus_masked-NW_019168381.1-processed-gene-163.9-mRNA-1	3694.POPTR_0005s02160.1	2.6e-22	110.9		GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464			virNOG[6]	0XP3K@NOG,1BE4N@strNOG,1DS2J@virNOG,KOG0266@euNOG	NA|NA|NA	S	Topless-related protein
augustus_masked-NW_019168381.1-processed-gene-164.5-mRNA-1	29760.VIT_16s0022g02190.t01	5e-176	622.9			K15397		virNOG[6]	0IFZE@euNOG,11B0J@NOG,1BDD5@strNOG,1DRAG@virNOG	NA|NA|NA	U	3-ketoacyl-coa synthase
augustus_masked-NW_019168381.1-processed-gene-164.0-mRNA-1	29760.VIT_16s0022g02140.t01	5.8e-43	179.9					virNOG[6]	1BH65@strNOG,1DV2E@virNOG,COG2124@NOG,KOG0157@euNOG	NA|NA|NA	Q	cytochrome P450
augustus_masked-NW_019168381.1-processed-gene-164.3-mRNA-1	39947.LOC_Os04g41170.1	7.8e-09	66.2		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006950,GO:0008150,GO:0009266,GO:0009409,GO:0009526,GO:0009536,GO:0009628,GO:0010319,GO:0031967,GO:0031975,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0050896			euNOG[57]	0Y65V@NOG,KOG1075@euNOG	NA|NA|NA	S	Retrotransposon protein
augustus_masked-NW_019168381.1-processed-gene-164.6-mRNA-1	3694.POPTR_0012s14150.1	2.6e-230	803.1			K01206		virNOG[6]	1BH7D@strNOG,1DV3I@virNOG,COG3669@NOG,KOG3340@euNOG	NA|NA|NA	G	Alpha-l-fucosidase
